,id,name,parameter,displayName,unit,city,lastUpdated,firstUpdated,latitude,longitude,modelName,manufacturerName,max,mean,quant_97.5,quant_02.5,quant_25,quant_75,min
131,1109583,BBCan_Joussard_out_001,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:20+00:00,2023-06-20T15:31:40+00:00,55.340366,-115.89567,PurpleAir Sensor,PurpleAir,360.0,39.62678048479869,211.74999999999727,0.29825,7.6,45.0,0.0077
132,1109973,AQSU-4637,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:27+00:00,2023-06-20T18:06:12+00:00,53.933273,-122.81899,PurpleAir Sensor,PurpleAir,520.0,41.72061637717122,270.0,0.051275000000000015,5.7,48.0,0.0
133,1111201,2305W7thAve-Outdoor,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:39+00:00,2023-05-29T05:52:39+00:00,49.26589,-123.15778,PurpleAir Sensor,PurpleAir,54.0,9.299085290482077,43.0,0.97,3.5,10.0,0.14
134,1114915,TWP Rd 625,pm25,PM2.5,µg/m³,None,2023-08-24T08:54:03+00:00,2023-06-21T21:13:49+00:00,54.399708,-110.71639,PurpleAir Sensor,PurpleAir,320.0,26.791602722940777,150.0,0.24,4.9,37.0,0.0033
135,1115806,Les Fougères,pm25,PM2.5,µg/m³,None,2023-11-12T21:24:46+00:00,2023-06-22T02:16:26+00:00,48.138435,-77.79766,PurpleAir Sensor,PurpleAir,490.0,24.532053832599118,122.75000000000091,0.15725,5.1,24.0,0.0
136,1118248,Val Paradis,pm25,PM2.5,µg/m³,None,2023-09-05T19:40:54+00:00,2021-01-08T19:31:50+00:00,49.1541,-79.29051,PurpleAir Sensor,PurpleAir,660.0,38.089468879668054,508.99999999999864,0.2905,4.3,30.0,0.017
137,1118465,Beaucanton,pm25,PM2.5,µg/m³,None,2023-10-19T14:52:05+00:00,2021-01-08T19:29:53+00:00,49.03896,-79.23706,PurpleAir Sensor,PurpleAir,1800.0,22.491117007672635,85.0,0.0,0.0,16.0,0.0
138,1118830,Schefferville 1,pm25,PM2.5,µg/m³,None,2023-10-04T18:01:00+00:00,2023-05-30T21:03:18+00:00,54.80131,-66.80859,PurpleAir Sensor,PurpleAir,150.0,11.377046822742475,50.07499999999993,0.013925000000000002,1.1,13.0,0.0
139,1123253,Home1,pm25,PM2.5,µg/m³,None,2023-12-18T02:22:22+00:00,2023-06-23T20:22:21+00:00,49.23804,-122.871574,PurpleAir Sensor,PurpleAir,130.0,11.245528213831141,50.09999999999991,0.9090000000000001,3.7,13.0,0.15
140,1123649,AQSU-9084,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2023-06-23T22:46:37+00:00,53.863598,-122.73323,PurpleAir Sensor,PurpleAir,620.0,50.618425668222315,310.0,0.18,6.5,56.0,0.0
141,1127319,Georgetown,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:08+00:00,2023-06-14T14:35:06+00:00,43.645798,-79.90351,PurpleAir Sensor,PurpleAir,190.0,17.831073799313895,61.899999999999636,0.5555000000000001,7.175,23.0,0.0
142,1130467,Springtown,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:38+00:00,2023-06-25T13:45:10+00:00,45.355854,-76.63554,PurpleAir Sensor,PurpleAir,260.0,16.902703975799483,81.17499999999973,0.86825,5.3,20.0,0.0
143,1130810,Ahuntsic,pm25,PM2.5,µg/m³,None,2023-07-20T16:00:07+00:00,2023-06-25T15:51:29+00:00,45.566223,-73.654755,PurpleAir Sensor,PurpleAir,240.0,29.817342519685038,203.2499999999999,3.235,10.0,34.25,0.93
144,1133280,Cole Harbour backyard,pm25,PM2.5,µg/m³,None,2023-08-18T07:06:20+00:00,2023-06-26T17:04:57+00:00,44.67589,-63.488,PurpleAir Sensor,PurpleAir,54.0,11.603684462151394,30.0,1.6350000000000002,5.45,16.0,0.061
145,1138,Houston Firehall,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-06T13:00:00+00:00,2016-03-06T19:00:00+00:00,54.3972,-126.645,Government Monitor,Unknown Governmental Organization,230.0,10.546762989719367,52.0,0.8,3.0,9.8,0.0
146,1138192,Big Bear Arena,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:42+00:00,2023-05-18T13:13:48+00:00,46.4746,-84.3158,PurpleAir Sensor,PurpleAir,98.0,13.02197263797942,39.0,0.43425,4.825,18.0,0.0
147,1138537,AQSU-89F3 (Burwash Landing),pm25,PM2.5,µg/m³,None,2024-02-07T14:10:04+00:00,2023-06-27T21:23:08+00:00,61.356308,-138.9901,PurpleAir Sensor,PurpleAir,42.0,4.36963907079646,31.0,0.0,0.01,2.8249999999999997,0.0
148,1141521,RBL District Ofice,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2023-06-28T14:56:50+00:00,58.49648,-119.37153,PurpleAir Sensor,PurpleAir,1300.0,178.08689497716895,730.0,9.1725,48.0,230.0,1.3
149,1141882,AQSU-BC43,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:05+00:00,2023-06-28T16:09:56+00:00,46.1644,-62.6448,PurpleAir Sensor,PurpleAir,41.0,7.258341416893733,28.0,0.12,2.0,10.0,0.0
150,1147009,AQSU-Linden_Woods,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:23+00:00,2023-06-29T21:54:27+00:00,49.829945,-97.20146,PurpleAir Sensor,PurpleAir,180.0,23.81298452435139,72.0,0.6290000000000001,7.1,34.0,0.0
151,1149912,AQSU-PHUTimmins,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:30+00:00,2023-06-30T12:50:31+00:00,48.472645,-81.328545,PurpleAir Sensor,PurpleAir,200.0,14.705558086560364,40.0,2.2,6.1,20.0,1.0
152,1150266,Cote Gold,pm25,PM2.5,µg/m³,None,2023-11-07T20:11:06+00:00,2023-06-30T15:49:26+00:00,47.564518,-81.943634,PurpleAir Sensor,PurpleAir,130.0,14.551044811540251,42.29999999999973,0.687,5.3,20.0,0.0033
153,1150636,Broadview North,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:26+00:00,2023-06-30T17:37:44+00:00,43.684334,-79.35734,PurpleAir Sensor,PurpleAir,110.0,16.18343830369357,47.0,1.8,7.1,22.0,0.0
154,1155010,Ravenscliffe,pm25,PM2.5,µg/m³,None,2023-10-16T21:55:45+00:00,2023-07-01T18:49:56+00:00,45.382774,-79.30205,PurpleAir Sensor,PurpleAir,69.0,12.242662824074074,43.0,0.48950000000000005,4.1,17.0,0.0
155,1163403,Aéroport Éléonore,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:13+00:00,2023-06-23T13:55:25+00:00,52.71651,-76.08612,PurpleAir Sensor,PurpleAir,930.0,33.1909418516769,280.0,0.023,2.1,30.0,0.0
156,1163739,Bouchie Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:35+00:00,2023-03-29T17:11:41+00:00,53.023216,-122.58416,PurpleAir Sensor,PurpleAir,710.0,50.49592012701514,380.0,0.3935000000000005,6.3,53.0,0.0
157,1166475,Rapide-7,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:12+00:00,2023-07-04T13:47:13+00:00,47.76956,-78.30614,PurpleAir Sensor,PurpleAir,100.0,13.930025759917568,42.0,0.58,5.8,18.0,0.019
158,1167281,South Ajax,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:09+00:00,2023-07-04T18:32:56+00:00,43.829227,-79.03316,PurpleAir Sensor,PurpleAir,250.0,15.08937245823389,45.0,1.3,6.3,21.0,0.0
159,1167774,Havokhurricane,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:30+00:00,2023-07-04T21:38:08+00:00,56.067944,-118.39352,PurpleAir Sensor,PurpleAir,480.0,46.86094342419894,230.0,0.2025,8.9,59.0,0.0
160,1175984,ECTOPLASM,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:12+00:00,2023-07-06T18:41:14+00:00,45.53798,-73.86725,PurpleAir Sensor,PurpleAir,68.0,14.693404347826087,42.0,0.8815000000000001,6.1,21.0,0.0
161,1176138,York University (CAC Air quality Research Station),pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2023-07-10T19:12:46+00:00,43.7736,-79.50703,PurpleAir Sensor,PurpleAir,64.0,14.546854808197583,47.0,0.8955000000000001,6.0,20.0,0.0
162,1179,Grand Forks City Hal,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-06T13:00:00+00:00,2016-03-06T19:00:00+00:00,49.031168,-118.439088,Government Monitor,Unknown Governmental Organization,280.0,11.797856944057889,71.19999999999982,0.3,3.1,12.0,0.0
163,1182,Grand Bend,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2016-03-06T19:00:00+00:00,43.3306,-81.7425,Government Monitor,Unknown Governmental Organization,280.0,16.068447412353922,78.0,2.9000000000000057,6.0,17.0,0.0
164,1185036,Mid Oceanview,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:41+00:00,2023-07-09T00:10:47+00:00,49.45356,-123.23332,PurpleAir Sensor,PurpleAir,310.0,11.18792311557789,56.54999999999973,0.77,3.3,9.2,0.087
165,1187713,Camp Walden,pm25,PM2.5,µg/m³,None,2023-07-08T20:09:19+00:00,2023-07-08T20:09:19+00:00,45.20255,-77.445274,PurpleAir Sensor,PurpleAir,9.8,9.8,9.8,9.8,9.8,9.8,9.8
166,1188043,JDG Architecte Inc.,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:24+00:00,2023-07-09T18:13:02+00:00,45.442894,-75.75489,PurpleAir Sensor,PurpleAir,53.0,13.54271375464684,46.30000000000001,2.3,6.3,16.0,0.99
167,1188044,Lavaltrie_Auclair,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:28+00:00,2023-07-09T18:21:00+00:00,45.91993,-73.34348,PurpleAir Sensor,PurpleAir,120.0,14.170977507755946,46.674999999999955,0.33325000000000005,5.5,19.0,0.0
168,1191044,OrilliaMatters - Downtown Orillia,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:40+00:00,2023-07-10T12:25:10+00:00,44.607327,-79.41804,PurpleAir Sensor,PurpleAir,73.0,14.701283384458078,46.0,1.1,6.5,19.0,0.0033
169,1191546,"Massie, ON",pm25,PM2.5,µg/m³,None,2024-02-07T14:12:39+00:00,2023-07-10T15:52:14+00:00,44.47117,-80.77089,PurpleAir Sensor,PurpleAir,100.0,14.782757929969105,49.0,0.8510000000000002,5.1,19.0,0.0
170,1192423,Works Yard,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:23+00:00,2023-07-10T21:00:38+00:00,49.45396,-123.2379,PurpleAir Sensor,PurpleAir,250.0,10.752549692622951,54.0,0.4477500000000001,3.0,9.2,0.015
171,1193130,cleanairplan.ca-KV-PoplarPrkBridg,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:09+00:00,2023-07-11T00:09:28+00:00,55.44645,-127.72792,PurpleAir Sensor,PurpleAir,130.0,9.320169457364342,55.0,0.014350000000000002,0.82,9.7,0.0
172,1198272,AQSU-FBE4 (McIntyre),pm25,PM2.5,µg/m³,None,2023-11-08T23:06:05+00:00,2023-07-11T21:55:43+00:00,60.718513,-135.10883,PurpleAir Sensor,PurpleAir,110.0,6.876809387966805,32.0,0.045,0.67,8.7,0.0
173,1198319,AQSU-F769 (Echo Lake),pm25,PM2.5,µg/m³,None,2023-09-30T18:18:29+00:00,2023-07-12T04:55:47+00:00,60.810863,-135.28508,PurpleAir Sensor,PurpleAir,83.0,6.388420406038522,32.0,0.0,0.085,8.4,0.0
174,1198569,AQSU-3082,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:44+00:00,2023-07-11T22:25:26+00:00,60.77631,-135.13805,PurpleAir Sensor,PurpleAir,100.0,7.881777840269966,33.0,0.15,1.2,10.75,0.012
175,1203,Kensington Park,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,49.2794,-122.97109999999999,Government Monitor,Unknown Governmental Organization,130.0,6.508356940509915,26.0,1.2,2.9,7.5,0.1
176,1204741,AQSU-90AD,pm25,PM2.5,µg/m³,None,2023-12-31T13:00:49+00:00,2023-07-12T13:52:35+00:00,49.925507,-56.222256,PurpleAir Sensor,PurpleAir,110.0,5.175004204364023,27.0,0.01,0.835,5.4,0.0
177,1206226,PurpleHomeOut,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:53+00:00,2023-07-12T17:48:08+00:00,45.631397,-61.833206,PurpleAir Sensor,PurpleAir,43.0,8.19239698253044,30.0,0.07420000000000002,2.4,11.0,0.0
178,1206721,Duparquet,pm25,PM2.5,µg/m³,None,2023-10-10T13:39:08+00:00,2023-07-12T18:54:38+00:00,48.50549,-79.229225,PurpleAir Sensor,PurpleAir,170.0,12.806658223857067,44.0,0.23,3.7,18.0,0.0
179,1206909,Hamilton Mountain,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-11T19:00:00+00:00,43.24132,-79.88941,Government Monitor,Unknown Governmental Organization,58.0,11.510886882634095,31.0,3.0,6.5,14.0,1.0
180,1207737,"Silver Valley, Maple Ridge",pm25,PM2.5,µg/m³,None,2024-02-07T14:09:54+00:00,2023-07-13T00:11:59+00:00,49.251423,-122.58848,PurpleAir Sensor,PurpleAir,340.0,11.873477117306681,60.5,0.78,3.3,11.0,0.17
181,1210175,CEAEQ-fbea,pm25,PM2.5,µg/m³,None,2023-07-24T15:31:33+00:00,2023-07-13T16:55:46+00:00,45.60443,-73.653404,PurpleAir Sensor,PurpleAir,51.0,16.435470588235294,50.0,2.1225,6.225,20.75,0.91
182,1210176,CEAEQ-4846,pm25,PM2.5,µg/m³,None,2023-07-24T15:31:34+00:00,2023-07-13T16:57:56+00:00,45.60479,-73.6539,PurpleAir Sensor,PurpleAir,51.0,16.991764705882353,50.775000000000006,2.2225,6.525,21.0,1.0
183,1210177,CEAEQ-ff3a,pm25,PM2.5,µg/m³,None,2023-07-24T15:31:31+00:00,2023-07-13T16:56:53+00:00,45.604626,-73.6537,PurpleAir Sensor,PurpleAir,53.0,17.701176470588234,52.0,2.5225,6.925000000000001,22.75,1.2
184,1210331,CEAEQ-23b9,pm25,PM2.5,µg/m³,None,2023-07-24T15:31:31+00:00,2023-07-13T17:27:17+00:00,45.604275,-73.65304,PurpleAir Sensor,PurpleAir,52.0,17.392307692307693,51.0,2.34,6.8,22.0,1.1
185,1210340,Guelph,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2023-07-12T17:00:00+00:00,43.55,-80.2667,Government Monitor,Unknown Governmental Organization,46.0,8.853658536585366,19.924999999999983,2.0,6.25,10.0,1.0
186,1210341,Toronto East,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2023-07-12T17:00:00+00:00,43.7453,-79.2703,Government Monitor,Unknown Governmental Organization,43.0,7.817073170731708,19.924999999999983,4.0,5.0,8.75,3.0
187,1210342,Hamilton West,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2023-07-12T17:00:00+00:00,43.25,-79.9,Government Monitor,Unknown Governmental Organization,45.0,10.109756097560975,27.87499999999997,3.0,7.0,10.75,1.0
188,1210510,AQSU-779A (Haines Junction),pm25,PM2.5,µg/m³,None,2024-02-07T14:05:23+00:00,2023-07-14T19:18:22+00:00,60.760788,-137.51488,PurpleAir Sensor,PurpleAir,100.0,4.421805358150028,27.0,0.0,0.027,3.2,0.0
189,1210654,Michel Samovojski,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:29+00:00,2023-07-11T13:26:28+00:00,45.433548,-75.79831,PurpleAir Sensor,PurpleAir,77.0,13.842201225359615,40.0,1.2,6.3,19.0,0.0
190,1210663,LG1,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:05+00:00,2023-07-13T19:21:38+00:00,53.73348,-78.5703,PurpleAir Sensor,PurpleAir,730.0,24.24791378205128,230.0,0.0067,0.6375,15.0,0.0
191,1210666,LG2 résidence,pm25,PM2.5,µg/m³,None,2023-07-17T14:42:51+00:00,2023-07-13T19:27:37+00:00,53.79376,-77.61483,PurpleAir Sensor,PurpleAir,850.0,338.58125,828.25,7.970000000000001,92.0,515.0,7.7
192,1211375,Résidence Lavérenderye,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:30+00:00,2023-07-13T23:11:50+00:00,47.45188,-74.94739,PurpleAir Sensor,PurpleAir,120.0,10.730466666666667,38.375,0.010624999999999999,3.2,15.0,0.0
193,1214,Kitchener,pm25,PM2.5,µg/m³,ONTARIO,2023-07-17T16:00:00+00:00,2016-03-06T19:00:00+00:00,43.4419,-80.5044,Government Monitor,Unknown Governmental Organization,210.0,15.357182168409466,60.0,3.0,7.0,17.0,1.0
194,1214445,AQSU-002E (Teslin),pm25,PM2.5,µg/m³,None,2024-02-07T14:12:30+00:00,2023-07-14T17:36:02+00:00,60.166557,-132.72392,PurpleAir Sensor,PurpleAir,130.0,9.414528694250404,44.5,0.0039,0.5,11.0,0.0
195,1215,Kitimat Riverlodge,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,54.05389,-128.671436,Government Monitor,Unknown Governmental Organization,74.0,5.818283166109253,22.0,0.0,3.0,7.0,0.0
196,1232,Abbotsford,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,49.04278,-122.30971999999998,Government Monitor,Unknown Governmental Organization,150.0,6.751863267021575,28.0,1.1,2.7,7.6,0.3
197,1235061,Fox Mine,pm25,PM2.5,µg/m³,None,2023-10-17T19:11:40+00:00,2023-07-15T13:01:52+00:00,56.623714,-101.6351,PurpleAir Sensor,PurpleAir,360.0,33.63437972027972,171.25,0.54,6.6,46.0,0.0067
198,1235998,Nadia Drive,pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-07-15T13:00:00+00:00,44.682172,-63.591954,Government Monitor,Unknown Governmental Organization,93.0,7.765847630473905,26.34999999999991,0.0,2.8,11.0,0.0
199,1236028,OpenAF,pm25,PM2.5,µg/m³,None,2023-10-29T22:00:00+00:00,2023-07-15T13:00:00+00:00,50.221058686904136,-119.22843790237432,Government Monitor,Unknown Governmental Organization,450.0,34.31725523012552,210.0,0.03120000000000004,6.8,39.0,0.0
200,1236029,Halte routière,pm25,PM2.5,µg/m³,None,2024-01-30T17:00:00+00:00,2023-07-15T13:00:00+00:00,45.54443354923713,-73.21194147930187,Government Monitor,Unknown Governmental Organization,69.0,13.894243582089553,45.0,0.42550000000000004,5.7,19.5,0.0
201,1236052,"AirGradient Monitor, Gatineau, Quebec, Canada",pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-07-15T13:00:00+00:00,45.499661209969304,-75.73283069009466,Government Monitor,Unknown Governmental Organization,530.0,10.064550130208334,35.625,0.022125000000000002,3.2,13.0,0.0
202,1236062,"AC Richmond, BC",pm25,PM2.5,µg/m³,None,2024-02-07T13:00:00+00:00,2023-07-15T13:00:00+00:00,49.12289147218409,-123.1630830234623,Government Monitor,Unknown Governmental Organization,970.0,34.52652324774462,79.0,2.4,16.0,40.0,0.12
203,1269452,Harvie Heights,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:19+00:00,2023-07-17T03:56:18+00:00,51.12639,-115.38335,PurpleAir Sensor,PurpleAir,160.0,22.213379683972914,82.72499999999991,0.07930000000000006,5.3,35.0,0.0
204,1274941,Brampton,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.669911,-79.766589,Government Monitor,Unknown Governmental Organization,54.0,10.340909090909092,31.0,3.0,6.0,12.0,1.0
205,1274942,Burlington,pm25,PM2.5,µg/m³,ONTARIO,2023-07-31T16:00:00+00:00,2023-07-16T16:00:00+00:00,43.315111,-79.802639,Government Monitor,Unknown Governmental Organization,55.0,13.215909090909092,42.224999999999966,4.0,6.0,16.0,3.0
206,1274943,Milton,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.52965,-79.862449,Government Monitor,Unknown Governmental Organization,55.0,11.455049944506104,33.0,3.0,6.0,14.0,1.0
207,1274944,Misssissauga,pm25,PM2.5,µg/m³,N/A,2023-07-31T17:00:00+00:00,2023-07-16T16:00:00+00:00,43.546972,-79.658694,Government Monitor,Unknown Governmental Organization,42.0,11.837016574585636,34.974999999999966,4.0,6.0,13.75,2.0
208,1274945,Newmarket,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,44.044306,-79.48325,Government Monitor,Unknown Governmental Organization,59.0,10.73802654356607,36.0,3.0,6.0,12.0,1.0
209,1274946,Oakville,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.486917,-79.702278,Government Monitor,Unknown Governmental Organization,62.0,12.049806308799115,36.0,3.0,7.0,15.0,1.0
210,1274947,Oshawa,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.95222,-78.9125,Government Monitor,Unknown Governmental Organization,50.0,7.619424054206663,26.0,1.0,3.0,10.0,0.0
211,1274948,Thunder Bay,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,48.379389,-89.290167,Government Monitor,Unknown Governmental Organization,98.0,9.537517053206003,27.0,1.0,5.0,12.0,0.0
212,1274949,Toronto North,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.78043,-79.467397,Government Monitor,Unknown Governmental Organization,48.0,9.886349969933855,31.450000000000045,3.0,6.0,12.0,1.0
213,1274950,Toronto West,pm25,PM2.5,µg/m³,N/A,2024-02-06T13:00:00+00:00,2023-07-16T16:00:00+00:00,43.709444,-79.5435,Government Monitor,Unknown Governmental Organization,55.0,11.51392836839113,34.0,4.0,7.0,14.0,1.0
